SYMBOL	ENSID	CGC	CHROMOSOME	STRAND	LENGTH	TOTAL_MUT	CLUSTERED_MUT	CLUSTERS	SIM_CLUSTERS	SCORE	P_EMPIRICAL	Q_EMPIRICAL	P_ANALYTICAL	Q_ANALYTICAL	P_TOPCLUSTER	Q_TOPCLUSTER
GTF2IRD2	ENSG00000196275	False	7	-	2998	0										
GATSL1	ENSG00000183086	False	7	+	987	0										
WBSCR16	ENSG00000174374	False	7	-	1559	0										
GTF2IRD2B	ENSG00000174428	False	7	+	3002	1										
GATSL2	ENSG00000198750	False	7	-	987	0										
AC006014.1	ENSG00000268891	False	7	-	78	0										
TRIM73	ENSG00000178809	False	7	+	847	1										
POM121C	ENSG00000135213	False	7	-	3687	0										
CCL26	ENSG00000006606	False	7	-	282	1										
CCL24	ENSG00000106178	False	7	-	357	0										
RHBDD2	ENSG00000005486	False	7	+	1092	0										
POR	ENSG00000127948	False	7	+	2369	0										
STYXL1	ENSG00000127952	False	7	-	975	1										
MDH2	ENSG00000146701	False	7	+	1032	0										
SRRM3	ENSG00000177679	False	7	+	2071	0										
HSPB1	ENSG00000106211	False	7	+	615	0										
YWHAG	ENSG00000170027	False	7	-	741	0										
SRCRB4D	ENSG00000146700	False	7	-	1725	1										
ZP3	ENSG00000188372	False	7	+	1308	1										
DTX2	ENSG00000091073	False	7	+	1867	1										
UPK3B	ENSG00000243566	False	7	+	1040	0										
POMZP3	ENSG00000146707	False	7	-	912	0										
CCDC146	ENSG00000135205	False	7	+	2866	0										
FGL2	ENSG00000127951	False	7	-	1317	1										
GSAP	ENSG00000186088	False	7	-	2562	0										
RSBN1L	ENSG00000187257	False	7	+	2538	1										
TMEM60	ENSG00000135211	False	7	-	399	0										
PHTF2	ENSG00000006576	False	7	+	2418	0										
GNAI1	ENSG00000127955	False	7	+	1062	0										
GNAT3	ENSG00000214415	False	7	-	1062	0										
CD36	ENSG00000135218	False	7	+	1416	0										
SEMA3C	ENSG00000075223	False	7	-	2319	0										
AC005008.2	ENSG00000237896	False	7	+	358	0										
HGF	ENSG00000019991	False	7	-	2265	0										
CACNA2D1	ENSG00000153956	False	7	-	3378	0										
SEMA3E	ENSG00000170381	False	7	-	2325	1										
SEMA3A	ENSG00000075213	False	7	-	2313	1										
SEMA3D	ENSG00000153993	False	7	-	2352	0										
KIAA1324L	ENSG00000164659	False	7	-	3110	0										
DMTF1	ENSG00000135164	False	7	+	2436	0										
TMEM243	ENSG00000135185	False	7	-	477	0										
CROT	ENSG00000005469	False	7	+	1945	0										
ABCB4	ENSG00000005471	False	7	-	3912	0										
RUNDC3B	ENSG00000105784	False	7	+	1419	0										
SLC25A40	ENSG00000075303	False	7	-	1014	0										
DBF4	ENSG00000006634	False	7	+	2022	0										
ADAM22	ENSG00000008277	False	7	+	3111	1										
SRI	ENSG00000075142	False	7	-	615	0										
STEAP4	ENSG00000127954	False	7	-	1410	1										
ZNF804B	ENSG00000182348	False	7	+	4047	0										
C7orf62	ENSG00000164645	False	7	-	759	0										
STEAP1	ENSG00000164647	False	7	+	1017	0										
STEAP2	ENSG00000157214	False	7	+	1566	0										
C7orf63	ENSG00000105792	False	7	+	2824	0										
GTPBP10	ENSG00000105793	False	7	+	1245	0										
CLDN12	ENSG00000157224	False	7	+	732	0										
CDK14	ENSG00000058091	False	7	+	1476	1										
FZD1	ENSG00000157240	False	7	+	1941	1										
MTERF	ENSG00000127989	False	7	-	1197	0										
CYP51A1	ENSG00000001630	False	7	-	1551	0										
LRRD1	ENSG00000240720	False	7	-	2617	0										
KRIT1	ENSG00000001631	False	7	-	2210	1										
ANKIB1	ENSG00000001629	False	7	+	3267	0										
GATAD1	ENSG00000157259	False	7	+	807	0										
ERVW-1	ENSG00000242950	False	7	-	1614	0										
PEX1	ENSG00000127980	False	7	-	3849	0										
RBM48	ENSG00000127993	False	7	+	1213	0										
FAM133B	ENSG00000234545	False	7	-	753	0										
SAMD9	ENSG00000205413	False	7	-	4767	1										
SAMD9L	ENSG00000177409	False	7	-	4752	1										
HEPACAM2	ENSG00000188175	False	7	-	1539	0										
CCDC132	ENSG00000004766	False	7	+	3149	0										
CALCR	ENSG00000004948	False	7	-	1524	0										
TFPI2	ENSG00000105825	False	7	-	705	0										
GNGT1	ENSG00000127928	False	7	+	264	0										
GNG11	ENSG00000127920	False	7	+	219	0										
BET1	ENSG00000105829	False	7	-	523	0										
CASD1	ENSG00000127995	False	7	+	2391	0										
SGCE	ENSG00000127990	False	7	-	1572	0										
PON1	ENSG00000005421	False	7	-	1210	0										
PON3	ENSG00000105852	False	7	-	1062	0										
PON2	ENSG00000105854	False	7	-	1125	0										
ASB4	ENSG00000005981	False	7	+	1347	1										
AC002451.1	ENSG00000269449	False	7	+	420	0										
PDK4	ENSG00000004799	False	7	-	1233	0										
C7orf76	ENSG00000197851	False	7	-	384	0										
SHFM1	ENSG00000127922	False	7	-	348	0										
DLX6	ENSG00000006377	False	7	+	931	0										
DLX5	ENSG00000105880	False	7	-	900	0										
ACN9	ENSG00000196636	False	7	+	405	0										
TAC1	ENSG00000006128	False	7	+	387	0										
ASNS	ENSG00000070669	False	7	-	1686	0										
OCM2	ENSG00000135175	False	7	-	327	0										
LMTK2	ENSG00000164715	False	7	+	4509	0										
BHLHA15	ENSG00000180535	False	7	+	567	0										
BRI3	ENSG00000164713	False	7	+	424	0										
BAIAP2L1	ENSG00000006453	False	7	-	1533	0										
NPTX2	ENSG00000106236	False	7	+	1293	1										
TMEM130	ENSG00000166448	False	7	-	1333	1										
SMURF1	ENSG00000198742	False	7	-	2271	0										
KPNA7	ENSG00000185467	False	7	-	1548	0										
ARPC1A	ENSG00000241685	False	7	+	1240	0										
ARPC1B	ENSG00000130429	False	7	+	1122	0										
PDAP1	ENSG00000106244	False	7	-	543	1										
BUD31	ENSG00000106245	False	7	+	439	0										
PTCD1	ENSG00000106246	False	7	-	2247	1										
ATP5J2-PTCD1	ENSG00000248919	False	7	-	2247	1										
CPSF4	ENSG00000160917	False	7	+	1005	0										
AC073063.1	ENSG00000214314	False	7	+	51	0										
ATP5J2	ENSG00000241468	False	7	-	325	1										
ZNF789	ENSG00000198556	False	7	+	1499	0										
ZNF394	ENSG00000160908	False	7	-	1683	0										
ZKSCAN5	ENSG00000196652	False	7	+	2517	0										
FAM200A	ENSG00000221909	False	7	-	1719	0										
ZNF655	ENSG00000197343	False	7	+	2004	0										
ZSCAN25	ENSG00000197037	False	7	+	1632	1										
CYP3A5	ENSG00000106258	False	7	-	1695	1										
CYP3A7	ENSG00000160870	False	7	-	1509	0										
CYP3A4	ENSG00000160868	False	7	-	1548	0										
CYP3A43	ENSG00000021461	False	7	+	1778	1										
OR2AE1	ENSG00000244623	False	7	-	969	0										
TRIM4	ENSG00000146833	False	7	-	1600	0										
GJC3	ENSG00000176402	False	7	-	837	1										
AZGP1	ENSG00000160862	False	7	-	971	1										
ZKSCAN1	ENSG00000106261	False	7	+	1689	0										
ZSCAN21	ENSG00000166529	False	7	+	1453	1										
ZNF3	ENSG00000166526	False	7	-	1460	1										
COPS6	ENSG00000168090	False	7	+	981	0										
MCM7	ENSG00000166508	False	7	-	2158	0										
AP4M1	ENSG00000221838	False	7	+	1467	0										
TAF6	ENSG00000106290	False	7	-	2254	0										
CNPY4	ENSG00000166997	False	7	+	744	1										
MBLAC1	ENSG00000214309	False	7	+	798	0										
LAMTOR4	ENSG00000188186	False	7	+	506	0										
C7orf43	ENSG00000146826	False	7	-	1895	1										
GAL3ST4	ENSG00000197093	False	7	-	1576	0										
GPC2	ENSG00000213420	False	7	-	1737	0										
STAG3	ENSG00000066923	False	7	+	3679	0										
PVRIG	ENSG00000213413	False	7	+	978	0										
GATS	ENSG00000160844	False	7	-	489	0										
SPDYE3	ENSG00000214300	False	7	+	1647	0										
PILRB	ENSG00000121716	False	7	+	1048	0										
PILRA	ENSG00000085514	False	7	+	935	0										
ZCWPW1	ENSG00000078487	False	7	-	1948	0										
MEPCE	ENSG00000146834	False	7	+	2067	0										
PPP1R35	ENSG00000160813	False	7	-	759	0										
C7orf61	ENSG00000185955	False	7	-	805	0										
TSC22D4	ENSG00000166925	False	7	-	1636	0										
NYAP1	ENSG00000166924	False	7	+	2526	0										
AGFG2	ENSG00000106351	False	7	+	1476	0										
SAP25	ENSG00000205307	False	7	-	597	0										
LRCH4	ENSG00000077454	False	7	-	2151	0										
FBXO24	ENSG00000106336	False	7	+	2055	0										
PCOLCE	ENSG00000106333	False	7	+	1347	1										
TFR2	ENSG00000106327	False	7	-	2403	0										
ACTL6B	ENSG00000077080	False	7	-	1278	0										
GNB2	ENSG00000172354	False	7	+	1020	1										
GIGYF1	ENSG00000146830	False	7	-	3105	0										
POP7	ENSG00000172336	False	7	+	420	0										
EPO	ENSG00000130427	False	7	+	579	0										
SLC12A9	ENSG00000146828	False	7	+	2800	1										
TRIP6	ENSG00000087077	False	7	+	1545	1										
SRRT	ENSG00000087087	False	7	+	2649	0										
UFSP1	ENSG00000176125	False	7	-	426	0										
ACHE	ENSG00000087085	False	7	-	1976	1										
MUC3A	ENSG00000228273	False	7	+	1005	0										
MUC3A	ENSG00000169894	False	7	+	2628	1										
MUC12	ENSG00000205277	False	7	+	16434	0										
TRIM56	ENSG00000169871	False	7	+	2364	0										
SERPINE1	ENSG00000106366	False	7	+	1206	0										
AP1S1	ENSG00000106367	False	7	+	602	0										
VGF	ENSG00000128564	False	7	-	1845	0										
NAT16	ENSG00000167011	False	7	-	1131	0										
MOGAT3	ENSG00000106384	False	7	-	1132	0										
PLOD3	ENSG00000106397	False	7	-	2335	0										
ZNHIT1	ENSG00000106400	False	7	+	462	0										
CLDN15	ENSG00000106404	False	7	-	684	0										
FIS1	ENSG00000214253	False	7	-	680	0										
RABL5	ENSG00000128581	False	7	-	555	0										
MYL10	ENSG00000106436	False	7	-	678	0										
SH2B2	ENSG00000160999	False	7	+	2107	0										
PRKRIP1	ENSG00000128563	False	7	+	684	0										
ORAI2	ENSG00000160991	False	7	+	762	0										
ALKBH4	ENSG00000160993	False	7	-	906	0										
LRWD1	ENSG00000161036	False	7	+	1968	0										
POLR2J	ENSG00000005075	False	7	-	381	0										
RASA4B	ENSG00000170667	False	7	-	2409	1										
POLR2J3	ENSG00000168255	False	7	-	1251	0										
RP11-514P8.7	ENSG00000270249	False	7	-	911	0										
SPDYE2	ENSG00000205238	False	7	+	1206	0										
RASA4	ENSG00000105808	False	7	-	2409	0										
UPK3BL	ENSG00000267368	False	7	-	789	0										
POLR2J2	ENSG00000228049	False	7	-	682	0										
SPDYE2B	ENSG00000173678	False	7	+	1206	0										
FAM185A	ENSG00000222011	False	7	+	1176	0										
FBXL13	ENSG00000161040	False	7	-	2475	1										
LRRC17	ENSG00000128606	False	7	+	1334	0										
ARMC10	ENSG00000170632	False	7	+	1062	0										
NAPEPLD	ENSG00000161048	False	7	-	1398	0										
PMPCB	ENSG00000105819	False	7	+	1651	0										
DNAJC2	ENSG00000105821	False	7	-	1886	0										
PSMC2	ENSG00000161057	False	7	+	1299	1										
SLC26A5	ENSG00000170615	False	7	-	2272	0										
ORC5	ENSG00000164815	False	7	-	1400	0										
LHFPL3	ENSG00000187416	False	7	+	758	0										
KMT2E	ENSG00000005483	False	7	+	5682	1										
SRPK2	ENSG00000135250	False	7	-	2355	0										
PUS7	ENSG00000091127	False	7	-	1983	0										
EFCAB10	ENSG00000185055	False	7	-	457	0										
ATXN7L1	ENSG00000146776	False	7	-	3122	0										
CDHR3	ENSG00000128536	False	7	+	2689	1										
SYPL1	ENSG00000008282	False	7	-	858	0										
NAMPT	ENSG00000105835	False	7	-	1488	0										
CCDC71L	ENSG00000253276	False	7	-	705	1										
PRKAR2B	ENSG00000005249	False	7	+	1254	0										
HBP1	ENSG00000105856	False	7	+	1558	0										
COG5	ENSG00000164597	False	7	-	2581	0										
GPR22	ENSG00000172209	False	7	+	1299	0										
DUS4L	ENSG00000105865	False	7	+	951	0										
BCAP29	ENSG00000075790	False	7	+	1422	0										
SLC26A4	ENSG00000091137	False	7	+	2364	0										
CBLL1	ENSG00000105879	False	7	+	1473	1										
SLC26A3	ENSG00000091138	False	7	-	2292	0										
DLD	ENSG00000091140	False	7	+	1527	1										
LAMB1	ENSG00000091136	False	7	-	5817	0										
LAMB4	ENSG00000091128	False	7	-	5498	1										
NRCAM	ENSG00000091129	False	7	-	3961	1										
PNPLA8	ENSG00000135241	False	7	-	2355	0										
THAP5	ENSG00000177683	False	7	-	1185	0										
DNAJB9	ENSG00000128590	False	7	+	669	0										
C7orf66	ENSG00000205174	False	7	-	345	0										
FLJ00325	ENSG00000269185	False	7	-	267	0										
IMMP2L	ENSG00000184903	False	7	-	735	0										
LRRN3	ENSG00000173114	False	7	+	2124	1										
ZNF277	ENSG00000198839	False	7	+	1422	0										
IFRD1	ENSG00000006652	False	7	+	1427	0										
LSMEM1	ENSG00000181016	False	7	+	443	0										
TMEM168	ENSG00000146802	False	7	-	2091	0										
C7orf60	ENSG00000164603	False	7	-	1293	0										
GPR85	ENSG00000164604	False	7	-	1110	0										
LINC00998	ENSG00000214194	False	7	-	177	0										
TSRM	ENSG00000236294	False	7	+	327	0										
FOXP2	ENSG00000128573	False	7	+	2458	1										
MDFIC	ENSG00000135272	False	7	+	1117	0										
TFEC	ENSG00000105967	False	7	-	1392	0										
TES	ENSG00000135269	False	7	+	1401	1										
CAV2	ENSG00000105971	False	7	+	525	0										
CAV1	ENSG00000105974	False	7	+	534	0										
CAPZA2	ENSG00000198898	False	7	+	870	0										
ST7	ENSG00000004866	False	7	+	2221	0										
ST7-OT4	ENSG00000214188	False	7	+	622	0										
AC106873.4	ENSG00000228368	False	7	-	156	0										
WNT2	ENSG00000105989	False	7	-	1080	1										
ASZ1	ENSG00000154438	False	7	-	1425	0										
CFTR	ENSG00000001626	False	7	+	4566	1										
CTTNBP2	ENSG00000077063	False	7	-	5053	1										
NAA38	ENSG00000128534	False	7	+	322	0										
ANKRD7	ENSG00000106013	False	7	+	853	0										
KCND2	ENSG00000184408	False	7	+	1925	1										
TSPAN12	ENSG00000106025	False	7	-	915	0										
ING3	ENSG00000071243	False	7	+	1293	0										
CPED1	ENSG00000106034	False	7	+	3183	1										
WNT16	ENSG00000002745	False	7	+	1160	0										
FAM3C	ENSG00000196937	False	7	-	681	1										
PTPRZ1	ENSG00000106278	False	7	+	6945	1										
AASS	ENSG00000008311	False	7	-	2778	0										
FEZF1	ENSG00000128610	False	7	-	1425	0										
CADPS2	ENSG00000081803	False	7	-	3951	1										
RNF133	ENSG00000188050	False	7	-	1128	0										
RNF148	ENSG00000235631	False	7	-	915	0										
TAS2R16	ENSG00000128519	False	7	-	873	0										
SLC13A1	ENSG00000081800	False	7	-	1800	0										
IQUB	ENSG00000164675	False	7	-	2403	0										
NDUFA5	ENSG00000128609	False	7	-	420	0										
LMOD2	ENSG00000170807	False	7	+	1680	0										
WASL	ENSG00000106299	False	7	-	1515	1										
HYAL4	ENSG00000106302	False	7	+	1443	1										
TMEM229A	ENSG00000234224	False	7	-	1140	0										
GPR37	ENSG00000170775	False	7	-	1839	0										
ZNF800	ENSG00000048405	False	7	-	1992	0										
GCC1	ENSG00000179562	False	7	-	2325	0										
ARF5	ENSG00000004059	False	7	+	540	0										
FSCN3	ENSG00000106328	False	7	+	1494	0										
PAX4	ENSG00000106331	False	7	-	1298	0										
LRRC4	ENSG00000128594	False	7	-	1959	1										
LEP	ENSG00000174697	False	7	+	501	0										
RBM28	ENSG00000106344	False	7	-	2379	1										
PRRT4	ENSG00000224940	False	7	-	2697	0										
IMPDH1	ENSG00000106348	False	7	-	1811	1										
HILPDA	ENSG00000135245	False	7	+	189	0										
METTL2B	ENSG00000165055	False	7	+	1419	0										
FAM71F2	ENSG00000205085	False	7	+	927	0										
FAM71F1	ENSG00000135248	False	7	+	1047	0										
CALU	ENSG00000128595	False	7	+	1163	0										
OPN1SW	ENSG00000128617	False	7	-	1044	0										
CCDC136	ENSG00000128596	False	7	+	3721	0										
ATP6V1F	ENSG00000128524	False	7	+	441	0										
IRF5	ENSG00000128604	False	7	+	1550	0										
TNPO3	ENSG00000064419	False	7	-	2871	1										
TSPAN33	ENSG00000158457	False	7	+	849	0										
AHCYL2	ENSG00000158467	False	7	+	2074	0										
STRIP2	ENSG00000128578	False	7	+	2522	1										
SMKR1	ENSG00000240204	False	7	+	228	0										
NRF1	ENSG00000106459	False	7	+	1566	0										
UBE2H	ENSG00000186591	False	7	-	669	0										
ZC3HC1	ENSG00000091732	False	7	-	1619	0										
KLHDC10	ENSG00000128607	False	7	+	1326	0										
TMEM209	ENSG00000146842	False	7	-	1815	0										
SSMEM1	ENSG00000165120	False	7	+	732	1										
CPA2	ENSG00000158516	False	7	+	1257	1										
CPA4	ENSG00000128510	False	7	+	1263	0										
CPA5	ENSG00000158525	False	7	+	1308	0										
CPA1	ENSG00000091704	False	7	+	1284	0										
CEP41	ENSG00000106477	False	7	-	1208	0										
MEST	ENSG00000106484	False	7	+	1006	0										
COPG2	ENSG00000158623	False	7	-	1202	0										
TSGA13	ENSG00000213265	False	7	-	825	0										
KLF14	ENSG00000174595	False	7	-	969	0										
MKLN1	ENSG00000128585	False	7	+	2205	0										
PODXL	ENSG00000128567	False	7	-	1758	0										
PLXNA4	ENSG00000221866	False	7	-	5982	0										
AC009365.3	ENSG00000183470	False	7	+	450	0										
CHCHD3	ENSG00000106554	False	7	-	741	0										
EXOC4	ENSG00000131558	False	7	+	3171	0										
LRGUK	ENSG00000155530	False	7	+	2475	0										
SLC35B4	ENSG00000205060	False	7	-	993	0										
AKR1B1	ENSG00000085662	False	7	-	948	0										
AKR1B10	ENSG00000198074	False	7	+	948	0										
AKR1B15	ENSG00000227471	False	7	+	1098	0										
BPGM	ENSG00000172331	False	7	+	777	0										
CALD1	ENSG00000122786	False	7	+	2560	1										
AGBL3	ENSG00000146856	False	7	+	3274	0										
AC083862.1	ENSG00000229974	False	7	-	117	0										
TMEM140	ENSG00000146859	False	7	+	555	0										
C7orf49	ENSG00000122783	False	7	-	512	0										
WDR91	ENSG00000105875	False	7	-	2259	0										
STRA8	ENSG00000146857	False	7	+	990	0										
CNOT4	ENSG00000080802	False	7	-	2291	0										
C7orf73	ENSG00000243317	False	7	+	141	0										
SLC13A4	ENSG00000164707	False	7	-	1880	1										
LUZP6	ENSG00000267697	False	7	-	174	0										
AC015987.2	ENSG00000236338	False	7	+	252	0										
MTPN	ENSG00000105887	False	7	-	354	0										
CHRM2	ENSG00000181072	False	7	+	1398	0										
PTN	ENSG00000105894	False	7	-	551	0										
AKR1D1	ENSG00000122787	False	7	+	979	0										
SVOPL	ENSG00000157703	False	7	-	1476	1										
ATP6V0A4	ENSG00000105929	False	7	-	2520	1										
TMEM213	ENSG00000214128	False	7	+	635	0										
ZC3HAV1L	ENSG00000146858	False	7	-	900	0										
ZC3HAV1	ENSG00000105939	False	7	-	3073	0										
TTC26	ENSG00000105948	False	7	+	1683	0										
UBN2	ENSG00000157741	False	7	+	4042	1										
C7orf55	ENSG00000164898	False	7	+	339	0										
LUC7L2	ENSG00000269955	False	7	+	1374	0										
C7orf55-LUC7L2	ENSG00000146963	False	7	+	1286	0										
KLRG2	ENSG00000188883	False	7	-	1294	0										
CLEC2L	ENSG00000236279	False	7	+	642	0										
HIPK2	ENSG00000064393	False	7	-	3702	0										
TBXAS1	ENSG00000059377	False	7	+	1860	0										
PARP12	ENSG00000059378	False	7	-	2135	1										
JHDM1D	ENSG00000006459	False	7	-	2876	0										
SLC37A3	ENSG00000157800	False	7	-	1631	0										
RAB19	ENSG00000146955	False	7	+	792	0										
MKRN1	ENSG00000133606	False	7	-	1496	0										
DENND2A	ENSG00000146966	False	7	-	3087	1										
ADCK2	ENSG00000133597	False	7	+	2064	0										
NDUFB2	ENSG00000090266	False	7	+	652	0										
MRPS33	ENSG00000090263	False	7	-	318	1										
TMEM178B	ENSG00000261115	False	7	+	882	0										
AGK	ENSG00000006530	False	7	+	1324	0										
KIAA1147	ENSG00000257093	False	7	-	1365	0										
WEE2	ENSG00000214102	False	7	+	1701	1										
SSBP1	ENSG00000106028	False	7	+	445	0										
TAS2R3	ENSG00000127362	False	7	+	948	0										
TAS2R4	ENSG00000127364	False	7	+	897	1										
TAS2R5	ENSG00000127366	False	7	+	897	0										
PRSS37	ENSG00000165076	False	7	-	705	0										
OR9A4	ENSG00000258083	False	7	+	942	1										
CLEC5A	ENSG00000258227	False	7	-	646	0										
TAS2R38	ENSG00000257138	False	7	-	999	0										
MGAM	ENSG00000257335	False	7	+	8259	1										
RP11-1220K2.2	ENSG00000257743	False	7	+	7560	0										
PRSS58	ENSG00000258223	False	7	-	723	0										
MTRNR2L6	ENSG00000270672	False	7	+	72	0										
PRSS1	ENSG00000204983	False	7	+	783	1										
EPHB6	ENSG00000106123	False	7	+	3063	1										
TRPV5	ENSG00000127412	False	7	-	2208	0										
C7orf34	ENSG00000165131	False	7	+	598	0										
KEL	ENSG00000197993	False	7	-	2230	1										
OR9A2	ENSG00000179468	False	7	-	930	0										
OR6V1	ENSG00000225781	False	7	+	939	0										
PIP	ENSG00000159763	False	7	+	438	0										
TAS2R39	ENSG00000236398	False	7	+	1014	0										
